Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite016,0.159464033982,0.200556837357,0.662490886921,0.501190211209,1.086238249728,4.217267852948,13.682851047052,1.581967782794,0.004814128882,0.044680137378,0.027490057522,4.126991497045,0.565226508267,0.634859983760
NewSite017,0.159464033982,0.200556837357,0.662490886921,0.501190211209,1.086238249728,4.217267852948,13.682851047052,1.581967782794,0.004814128882,0.044680137378,0.027490057522,4.126991497045,0.565226508267,0.634859983760
NewSite018,0.175870161920,1.173818543069,0.625522598736,0.363113386940,0.608497962925,3.641749794512,10.208024288949,5.956879150596,0.022687547457,0.320659384949,3.212295095442,1.386342958834,1.229721493006,2.673326887936
NewSite019,0.175870161920,1.173818543069,0.625522598736,0.363113386940,0.608497962925,3.641749794512,10.208024288949,5.956879150596,0.022687547457,0.320659384949,3.212295095442,1.386342958834,1.229721493006,2.673326887936
NewSite020,0.458719210813,3.450153888559,0.027003159089,0.752599561745,0.599612508318,7.818931558107,24.451517483712,13.451689122604,0.127667672663,0.121358069803,0.000000000000,3.040118361410,0.289030246334,0.189394105663
NewSite021,0.428397662546,3.439188330460,0.059649373740,0.917105254021,0.874792954732,7.068907003839,24.741868984667,13.132293700156,0.113334111866,0.389257662187,0.000000000000,2.835786301193,0.302367103465,0.193684982090
NewSite022,0.116598495578,1.154412669349,0.964468430284,0.243546434621,1.208751516479,1.777703627714,7.363993584361,4.291655712585,0.000000000000,0.414869844415,5.363254070474,0.936840012834,1.429142024587,2.250161438110
NewSite023,0.116598495578,1.154412669349,0.964468430284,0.243546434621,1.208751516479,1.777703627714,7.363993584361,4.291655712585,0.000000000000,0.414869844415,5.363254070474,0.936840012834,1.429142024587,2.250161438110
NewSite024,0.116598495578,1.154412669349,0.964468430284,0.243546434621,1.208751516479,1.777703627714,7.363993584361,4.291655712585,0.000000000000,0.414869844415,5.363254070474,0.936840012834,1.429142024587,2.250161438110
NewSite025,0.116598495578,1.154412669349,0.964468430284,0.243546434621,1.208751516479,1.777703627714,7.363993584361,4.291655712585,0.000000000000,0.414869844415,5.363254070474,0.936840012834,1.429142024587,2.250161438110
NewSite026,0.000000000000,0.082405837645,2.726952136060,0.000000000000,0.201760065877,0.168740175792,0.165570812002,0.166190904655,0.001274635568,0.001274635568,3.408047783632,0.167465540223,0.343563332533,0.952126044295
NewSite027,0.000000000000,0.072399607179,5.106985897515,0.000000000000,0.137631557855,0.165584140770,0.188556520047,0.118492328351,0.023545906209,0.023545906209,2.619168554934,0.142038234561,0.264365176267,3.480620939213
NewSite028,0.000000000000,0.064032230094,6.530445530613,0.000000000000,0.096356984595,0.161327227591,0.209833277641,0.088348901826,0.036489162882,0.036489162882,2.133613934444,0.124838064709,0.215447667992,5.163599736295
NewSite029,0.214247473161,1.509445549319,0.581785914951,0.497805926866,0.660920423197,3.756063018931,12.734754385188,7.267185865084,0.036826058745,0.377276426121,3.675960154570,1.630851054234,0.740750335219,1.741342430121
NewSite030,0.204965408337,2.334693319860,0.170746387400,4.983408271081,3.007900662535,1.622831632178,38.921274130437,13.580523584219,0.054807144875,4.545053934882,0.162213431190,1.199775704674,0.118404084167,0.120423470290
NewSite031,0.212907956301,2.307555679895,0.165880977328,5.379290543494,3.003468092369,1.428651925209,41.223589123093,13.677524115023,0.062255804395,4.604701652037,0.165558975355,1.125088022106,0.105740211824,0.109440402278
NewSite032,0.212907956301,2.307555679895,0.165880977328,5.379290543494,3.003468092369,1.428651925209,41.223589123093,13.677524115023,0.062255804395,4.604701652037,0.165558975355,1.125088022106,0.105740211824,0.109440402278
NewSite033,0.212907956301,2.307555679895,0.165880977328,5.379290543494,3.003468092369,1.428651925209,41.223589123093,13.677524115023,0.062255804395,4.604701652037,0.165558975355,1.125088022106,0.105740211824,0.109440402278
NewSite034,0.212907956301,2.307555679895,0.165880977328,5.379290543494,3.003468092369,1.428651925209,41.223589123093,13.677524115023,0.062255804395,4.604701652037,0.165558975355,1.125088022106,0.105740211824,0.109440402278
NewSite035,0.221433389767,2.278019287733,0.160812572439,5.803641705443,2.998018703123,1.224143741756,43.718159791080,13.784111436930,0.070496049643,4.670537336063,0.168902483454,1.046400015267,0.092094599470,0.096737285121
NewSite036,0.248067486381,2.176928522255,0.144948154709,7.127375996679,2.980291955014,0.615579966307,51.551851383992,14.153714795319,0.097281879212,4.896577543135,0.177790753783,0.809160601574,0.049357204118,0.052392092200
NewSite037,0.288484462651,2.044870605765,0.120258533400,8.850006998369,2.921899728122,0.000000000000,61.855264047438,14.735877352416,0.135852274630,5.148110342443,0.187336572142,0.527320737474,0.000000000000,0.000000000000
